2014-12-05 19:00:15,254 - root - INFO - Training....
2014-12-05 19:00:15,346 - gensim.models.word2vec - INFO - collecting all words and their counts
2014-12-05 19:00:26,981 - gensim.models.word2vec - DEBUG - putting job #703 in the queue, qsize=2
2014-12-05 19:00:26,991 - gensim.models.word2vec - DEBUG - putting job #704 in the queue, qsize=2
2014-12-05 19:00:27,002 - gensim.models.word2vec - DEBUG - putting job #705 in the queue, qsize=2
2014-12-05 19:00:27,014 - gensim.models.word2vec - DEBUG - putting job #706 in the queue, qsize=2
2014-12-05 19:00:27,026 - gensim.models.word2vec - DEBUG - putting job #707 in the queue, qsize=2
2014-12-05 19:00:27,035 - gensim.models.word2vec - DEBUG - putting job #708 in the queue, qsize=2
2014-12-05 19:00:27,048 - gensim.models.word2vec - DEBUG - putting job #709 in the queue, qsize=2
2014-12-05 19:00:27,060 - gensim.models.word2vec - DEBUG - putting job #710 in the queue, qsize=2
2014-12-05 19:00:27,073 - gensim.models.word2vec - DEBUG - putting job #711 in the queue, qsize=2
2014-12-05 19:00:27,084 - gensim.models.word2vec - DEBUG - putting job #712 in the queue, qsize=2
2014-12-05 19:00:27,095 - gensim.models.word2vec - DEBUG - putting job #713 in the queue, qsize=2
2014-12-05 19:00:27,106 - gensim.models.word2vec - DEBUG - putting job #714 in the queue, qsize=2
2014-12-05 19:00:27,117 - gensim.models.word2vec - DEBUG - putting job #715 in the queue, qsize=2
2014-12-05 19:00:27,129 - gensim.models.word2vec - DEBUG - putting job #716 in the queue, qsize=2
2014-12-05 19:00:27,138 - gensim.models.word2vec - DEBUG - putting job #717 in the queue, qsize=2
2014-12-05 19:00:27,149 - gensim.models.word2vec - DEBUG - putting job #718 in the queue, qsize=2
2014-12-05 19:00:27,157 - gensim.models.word2vec - DEBUG - putting job #719 in the queue, qsize=2
2014-12-05 19:00:27,168 - gensim.models.word2vec - DEBUG - putting job #720 in the queue, qsize=2
2014-12-05 19:00:27,179 - gensim.models.word2vec - DEBUG - putting job #721 in the queue, qsize=2
2014-12-05 19:00:27,191 - gensim.models.word2vec - DEBUG - putting job #722 in the queue, qsize=2
2014-12-05 19:00:27,201 - gensim.models.word2vec - DEBUG - putting job #723 in the queue, qsize=2
2014-12-05 19:00:27,216 - gensim.models.word2vec - DEBUG - putting job #724 in the queue, qsize=2
2014-12-05 19:00:27,229 - gensim.models.word2vec - DEBUG - putting job #725 in the queue, qsize=2
2014-12-05 19:00:27,238 - gensim.models.word2vec - DEBUG - putting job #726 in the queue, qsize=2
2014-12-05 19:00:27,251 - gensim.models.word2vec - DEBUG - putting job #727 in the queue, qsize=2
2014-12-05 19:00:27,262 - gensim.models.word2vec - DEBUG - putting job #728 in the queue, qsize=2
2014-12-05 19:00:27,275 - gensim.models.word2vec - DEBUG - putting job #729 in the queue, qsize=2
2014-12-05 19:00:27,293 - gensim.models.word2vec - DEBUG - putting job #730 in the queue, qsize=2
2014-12-05 19:00:27,302 - gensim.models.word2vec - DEBUG - putting job #731 in the queue, qsize=2
2014-12-05 19:00:27,314 - gensim.models.word2vec - DEBUG - putting job #732 in the queue, qsize=2
2014-12-05 19:00:27,325 - gensim.models.word2vec - DEBUG - putting job #733 in the queue, qsize=2
2014-12-05 19:00:27,335 - gensim.models.word2vec - DEBUG - putting job #734 in the queue, qsize=2
2014-12-05 19:00:27,345 - gensim.models.word2vec - DEBUG - putting job #735 in the queue, qsize=2
2014-12-05 19:00:27,357 - gensim.models.word2vec - DEBUG - putting job #736 in the queue, qsize=2
2014-12-05 19:00:27,369 - gensim.models.word2vec - DEBUG - putting job #737 in the queue, qsize=2
2014-12-05 19:00:27,380 - gensim.models.word2vec - DEBUG - putting job #738 in the queue, qsize=2
2014-12-05 19:00:27,392 - gensim.models.word2vec - DEBUG - putting job #739 in the queue, qsize=2
2014-12-05 19:00:27,401 - gensim.models.word2vec - DEBUG - putting job #740 in the queue, qsize=2
2014-12-05 19:00:27,410 - gensim.models.word2vec - DEBUG - putting job #741 in the queue, qsize=2
2014-12-05 19:00:27,423 - gensim.models.word2vec - DEBUG - putting job #742 in the queue, qsize=2
2014-12-05 19:00:27,433 - gensim.models.word2vec - DEBUG - putting job #743 in the queue, qsize=2
2014-12-05 19:00:27,443 - gensim.models.word2vec - DEBUG - putting job #744 in the queue, qsize=2
2014-12-05 19:00:27,453 - gensim.models.word2vec - DEBUG - putting job #745 in the queue, qsize=2
2014-12-05 19:00:27,467 - gensim.models.word2vec - DEBUG - putting job #746 in the queue, qsize=2
2014-12-05 19:00:27,477 - gensim.models.word2vec - DEBUG - putting job #747 in the queue, qsize=2
2014-12-05 19:00:27,489 - gensim.models.word2vec - DEBUG - putting job #748 in the queue, qsize=2
2014-12-05 19:00:27,500 - gensim.models.word2vec - DEBUG - putting job #749 in the queue, qsize=2
2014-12-05 19:00:27,511 - gensim.models.word2vec - DEBUG - putting job #750 in the queue, qsize=2
2014-12-05 19:00:27,522 - gensim.models.word2vec - DEBUG - putting job #751 in the queue, qsize=2
2014-12-05 19:00:27,534 - gensim.models.word2vec - DEBUG - putting job #752 in the queue, qsize=2
2014-12-05 19:00:27,545 - gensim.models.word2vec - DEBUG - putting job #753 in the queue, qsize=2
2014-12-05 19:00:27,555 - gensim.models.word2vec - DEBUG - putting job #754 in the queue, qsize=2
2014-12-05 19:00:27,568 - gensim.models.word2vec - DEBUG - putting job #755 in the queue, qsize=2
2014-12-05 19:00:27,579 - gensim.models.word2vec - DEBUG - putting job #756 in the queue, qsize=2
2014-12-05 19:00:27,590 - gensim.models.word2vec - DEBUG - putting job #757 in the queue, qsize=2
2014-12-05 19:00:27,604 - gensim.models.word2vec - DEBUG - putting job #758 in the queue, qsize=2
2014-12-05 19:00:27,615 - gensim.models.word2vec - DEBUG - putting job #759 in the queue, qsize=2
2014-12-05 19:00:27,625 - gensim.models.word2vec - DEBUG - putting job #760 in the queue, qsize=2
2014-12-05 19:00:27,638 - gensim.models.word2vec - DEBUG - putting job #761 in the queue, qsize=2
2014-12-05 19:00:27,649 - gensim.models.word2vec - DEBUG - putting job #762 in the queue, qsize=2
2014-12-05 19:00:27,661 - gensim.models.word2vec - DEBUG - putting job #763 in the queue, qsize=2
2014-12-05 19:00:27,671 - gensim.models.word2vec - DEBUG - putting job #764 in the queue, qsize=2
2014-12-05 19:00:27,682 - gensim.models.word2vec - DEBUG - putting job #765 in the queue, qsize=2
2014-12-05 19:00:27,695 - gensim.models.word2vec - DEBUG - putting job #766 in the queue, qsize=2
2014-12-05 19:00:27,707 - gensim.models.word2vec - DEBUG - putting job #767 in the queue, qsize=2
2014-12-05 19:00:27,718 - gensim.models.word2vec - DEBUG - putting job #768 in the queue, qsize=2
2014-12-05 19:00:27,731 - gensim.models.word2vec - DEBUG - putting job #769 in the queue, qsize=2
2014-12-05 19:00:27,742 - gensim.models.word2vec - DEBUG - putting job #770 in the queue, qsize=2
2014-12-05 19:00:27,752 - gensim.models.word2vec - DEBUG - putting job #771 in the queue, qsize=2
2014-12-05 19:00:27,764 - gensim.models.word2vec - DEBUG - putting job #772 in the queue, qsize=2
2014-12-05 19:00:27,775 - gensim.models.word2vec - DEBUG - putting job #773 in the queue, qsize=2
2014-12-05 19:00:27,786 - gensim.models.word2vec - DEBUG - putting job #774 in the queue, qsize=2
2014-12-05 19:00:27,798 - gensim.models.word2vec - DEBUG - putting job #775 in the queue, qsize=2
2014-12-05 19:00:27,808 - gensim.models.word2vec - DEBUG - putting job #776 in the queue, qsize=2
2014-12-05 19:00:27,819 - gensim.models.word2vec - DEBUG - putting job #777 in the queue, qsize=2
2014-12-05 19:00:27,829 - gensim.models.word2vec - INFO - PROGRESS: at 51.61% words, alpha 0.01211, 145586 words/s
2014-12-05 19:00:27,831 - gensim.models.word2vec - DEBUG - putting job #778 in the queue, qsize=2
2014-12-05 19:00:27,841 - gensim.models.word2vec - DEBUG - putting job #779 in the queue, qsize=2
2014-12-05 19:00:27,850 - gensim.models.word2vec - DEBUG - putting job #780 in the queue, qsize=2
2014-12-05 19:00:27,865 - gensim.models.word2vec - DEBUG - putting job #781 in the queue, qsize=2
2014-12-05 19:00:27,876 - gensim.models.word2vec - DEBUG - putting job #782 in the queue, qsize=2
2014-12-05 19:00:27,888 - gensim.models.word2vec - DEBUG - putting job #783 in the queue, qsize=2
2014-12-05 19:00:27,901 - gensim.models.word2vec - DEBUG - putting job #784 in the queue, qsize=2
2014-12-05 19:00:27,913 - gensim.models.word2vec - DEBUG - putting job #785 in the queue, qsize=2
2014-12-05 19:00:27,925 - gensim.models.word2vec - DEBUG - putting job #786 in the queue, qsize=2
2014-12-05 19:00:27,937 - gensim.models.word2vec - DEBUG - putting job #787 in the queue, qsize=2
2014-12-05 19:00:27,948 - gensim.models.word2vec - DEBUG - putting job #788 in the queue, qsize=2
2014-12-05 19:00:27,959 - gensim.models.word2vec - DEBUG - putting job #789 in the queue, qsize=2
2014-12-05 19:00:27,969 - gensim.models.word2vec - DEBUG - putting job #790 in the queue, qsize=2
2014-12-05 19:00:27,979 - gensim.models.word2vec - DEBUG - putting job #791 in the queue, qsize=2
2014-12-05 19:00:27,989 - gensim.models.word2vec - DEBUG - putting job #792 in the queue, qsize=2
2014-12-05 19:00:27,998 - gensim.models.word2vec - DEBUG - putting job #793 in the queue, qsize=2
2014-12-05 19:00:28,008 - gensim.models.word2vec - DEBUG - putting job #794 in the queue, qsize=2
2014-12-05 19:00:28,017 - gensim.models.word2vec - DEBUG - putting job #795 in the queue, qsize=2
2014-12-05 19:00:28,028 - gensim.models.word2vec - DEBUG - putting job #796 in the queue, qsize=2
2014-12-05 19:00:28,040 - gensim.models.word2vec - DEBUG - putting job #797 in the queue, qsize=2
2014-12-05 19:00:28,050 - gensim.models.word2vec - DEBUG - putting job #798 in the queue, qsize=2
2014-12-05 19:00:28,059 - gensim.models.word2vec - DEBUG - putting job #799 in the queue, qsize=2
2014-12-05 19:00:28,068 - gensim.models.word2vec - DEBUG - putting job #800 in the queue, qsize=2
2014-12-05 19:00:28,077 - gensim.models.word2vec - DEBUG - putting job #801 in the queue, qsize=2
2014-12-05 19:00:28,086 - gensim.models.word2vec - DEBUG - putting job #802 in the queue, qsize=2
2014-12-05 19:00:28,097 - gensim.models.word2vec - DEBUG - putting job #803 in the queue, qsize=2
2014-12-05 19:00:28,108 - gensim.models.word2vec - DEBUG - putting job #804 in the queue, qsize=2
2014-12-05 19:00:28,121 - gensim.models.word2vec - DEBUG - putting job #805 in the queue, qsize=2
2014-12-05 19:00:28,132 - gensim.models.word2vec - DEBUG - putting job #806 in the queue, qsize=2
2014-12-05 19:00:28,146 - gensim.models.word2vec - DEBUG - putting job #807 in the queue, qsize=2
2014-12-05 19:00:28,156 - gensim.models.word2vec - DEBUG - putting job #808 in the queue, qsize=2
2014-12-05 19:00:28,168 - gensim.models.word2vec - DEBUG - putting job #809 in the queue, qsize=2
2014-12-05 19:00:28,180 - gensim.models.word2vec - DEBUG - putting job #810 in the queue, qsize=2
2014-12-05 19:00:28,196 - gensim.models.word2vec - DEBUG - putting job #811 in the queue, qsize=2
2014-12-05 19:00:28,207 - gensim.models.word2vec - DEBUG - putting job #812 in the queue, qsize=2
2014-12-05 19:00:28,218 - gensim.models.word2vec - DEBUG - putting job #813 in the queue, qsize=2
2014-12-05 19:00:28,229 - gensim.models.word2vec - DEBUG - putting job #814 in the queue, qsize=2
2014-12-05 19:00:28,239 - gensim.models.word2vec - DEBUG - putting job #815 in the queue, qsize=2
2014-12-05 19:00:28,249 - gensim.models.word2vec - DEBUG - putting job #816 in the queue, qsize=2
2014-12-05 19:00:28,258 - gensim.models.word2vec - DEBUG - putting job #817 in the queue, qsize=2
2014-12-05 19:00:28,270 - gensim.models.word2vec - DEBUG - putting job #818 in the queue, qsize=2
2014-12-05 19:00:28,279 - gensim.models.word2vec - DEBUG - putting job #819 in the queue, qsize=2
2014-12-05 19:00:28,290 - gensim.models.word2vec - DEBUG - putting job #820 in the queue, qsize=2
2014-12-05 19:00:28,301 - gensim.models.word2vec - DEBUG - putting job #821 in the queue, qsize=2
2014-12-05 19:00:28,313 - gensim.models.word2vec - DEBUG - putting job #822 in the queue, qsize=2
2014-12-05 19:00:28,324 - gensim.models.word2vec - DEBUG - putting job #823 in the queue, qsize=2
2014-12-05 19:00:28,334 - gensim.models.word2vec - DEBUG - putting job #824 in the queue, qsize=2
2014-12-05 19:00:28,344 - gensim.models.word2vec - DEBUG - putting job #825 in the queue, qsize=2
2014-12-05 19:00:28,354 - gensim.models.word2vec - DEBUG - putting job #826 in the queue, qsize=2
2014-12-05 19:00:28,366 - gensim.models.word2vec - DEBUG - putting job #827 in the queue, qsize=2
2014-12-05 19:00:28,376 - gensim.models.word2vec - DEBUG - putting job #828 in the queue, qsize=2
2014-12-05 19:00:28,387 - gensim.models.word2vec - DEBUG - putting job #829 in the queue, qsize=2
2014-12-05 19:00:28,398 - gensim.models.word2vec - DEBUG - putting job #830 in the queue, qsize=2
2014-12-05 19:00:28,411 - gensim.models.word2vec - DEBUG - putting job #831 in the queue, qsize=2
2014-12-05 19:00:28,422 - gensim.models.word2vec - DEBUG - putting job #832 in the queue, qsize=2
2014-12-05 19:00:28,434 - gensim.models.word2vec - DEBUG - putting job #833 in the queue, qsize=2
2014-12-05 19:00:28,447 - gensim.models.word2vec - DEBUG - putting job #834 in the queue, qsize=2
2014-12-05 19:00:28,458 - gensim.models.word2vec - DEBUG - putting job #835 in the queue, qsize=2
2014-12-05 19:00:28,472 - gensim.models.word2vec - DEBUG - putting job #836 in the queue, qsize=2
2014-12-05 19:00:28,482 - gensim.models.word2vec - DEBUG - putting job #837 in the queue, qsize=2
2014-12-05 19:00:28,493 - gensim.models.word2vec - DEBUG - putting job #838 in the queue, qsize=2
2014-12-05 19:00:28,505 - gensim.models.word2vec - DEBUG - putting job #839 in the queue, qsize=2
2014-12-05 19:00:28,514 - gensim.models.word2vec - DEBUG - putting job #840 in the queue, qsize=2
2014-12-05 19:00:28,525 - gensim.models.word2vec - DEBUG - putting job #841 in the queue, qsize=2
2014-12-05 19:00:28,535 - gensim.models.word2vec - DEBUG - putting job #842 in the queue, qsize=2
2014-12-05 19:00:28,545 - gensim.models.word2vec - DEBUG - putting job #843 in the queue, qsize=2
2014-12-05 19:00:28,560 - gensim.models.word2vec - DEBUG - putting job #844 in the queue, qsize=2
2014-12-05 19:00:28,570 - gensim.models.word2vec - DEBUG - putting job #845 in the queue, qsize=2
2014-12-05 19:00:28,581 - gensim.models.word2vec - DEBUG - putting job #846 in the queue, qsize=2
2014-12-05 19:00:28,596 - gensim.models.word2vec - DEBUG - putting job #847 in the queue, qsize=2
2014-12-05 19:00:28,605 - gensim.models.word2vec - DEBUG - putting job #848 in the queue, qsize=2
2014-12-05 19:00:28,622 - gensim.models.word2vec - DEBUG - putting job #849 in the queue, qsize=2
2014-12-05 19:00:28,636 - gensim.models.word2vec - DEBUG - putting job #850 in the queue, qsize=2
2014-12-05 19:00:28,648 - gensim.models.word2vec - DEBUG - putting job #851 in the queue, qsize=2
2014-12-05 19:00:28,659 - gensim.models.word2vec - DEBUG - putting job #852 in the queue, qsize=2
2014-12-05 19:00:28,668 - gensim.models.word2vec - DEBUG - putting job #853 in the queue, qsize=2
2014-12-05 19:00:28,679 - gensim.models.word2vec - DEBUG - putting job #854 in the queue, qsize=2
2014-12-05 19:00:28,690 - gensim.models.word2vec - DEBUG - putting job #855 in the queue, qsize=2
2014-12-05 19:00:28,700 - gensim.models.word2vec - DEBUG - putting job #856 in the queue, qsize=2
2014-12-05 19:00:28,711 - gensim.models.word2vec - DEBUG - putting job #857 in the queue, qsize=2
2014-12-05 19:00:28,723 - gensim.models.word2vec - DEBUG - putting job #858 in the queue, qsize=2
2014-12-05 19:00:28,735 - gensim.models.word2vec - DEBUG - putting job #859 in the queue, qsize=2
2014-12-05 19:00:28,748 - gensim.models.word2vec - DEBUG - putting job #860 in the queue, qsize=2
2014-12-05 19:00:28,757 - gensim.models.word2vec - DEBUG - putting job #861 in the queue, qsize=2
2014-12-05 19:00:28,766 - gensim.models.word2vec - DEBUG - putting job #862 in the queue, qsize=2
2014-12-05 19:00:28,778 - gensim.models.word2vec - DEBUG - putting job #863 in the queue, qsize=2
2014-12-05 19:00:28,788 - gensim.models.word2vec - DEBUG - putting job #864 in the queue, qsize=2
2014-12-05 19:00:28,798 - gensim.models.word2vec - DEBUG - putting job #865 in the queue, qsize=2
2014-12-05 19:00:28,809 - gensim.models.word2vec - DEBUG - putting job #866 in the queue, qsize=2
2014-12-05 19:00:28,822 - gensim.models.word2vec - DEBUG - putting job #867 in the queue, qsize=2
2014-12-05 19:00:28,831 - gensim.models.word2vec - INFO - PROGRESS: at 57.63% words, alpha 0.01061, 146327 words/s
2014-12-05 19:00:28,833 - gensim.models.word2vec - DEBUG - putting job #868 in the queue, qsize=2
2014-12-05 19:00:28,843 - gensim.models.word2vec - DEBUG - putting job #869 in the queue, qsize=2
2014-12-05 19:00:28,854 - gensim.models.word2vec - DEBUG - putting job #870 in the queue, qsize=2
2014-12-05 19:00:28,866 - gensim.models.word2vec - DEBUG - putting job #871 in the queue, qsize=2
2014-12-05 19:00:28,876 - gensim.models.word2vec - DEBUG - putting job #872 in the queue, qsize=2
2014-12-05 19:00:28,887 - gensim.models.word2vec - DEBUG - putting job #873 in the queue, qsize=2
2014-12-05 19:00:28,898 - gensim.models.word2vec - DEBUG - putting job #874 in the queue, qsize=2
2014-12-05 19:00:28,911 - gensim.models.word2vec - DEBUG - putting job #875 in the queue, qsize=2
2014-12-05 19:00:28,922 - gensim.models.word2vec - DEBUG - putting job #876 in the queue, qsize=2
2014-12-05 19:00:28,932 - gensim.models.word2vec - DEBUG - putting job #877 in the queue, qsize=2
2014-12-05 19:00:28,944 - gensim.models.word2vec - DEBUG - putting job #878 in the queue, qsize=2
2014-12-05 19:00:28,956 - gensim.models.word2vec - DEBUG - putting job #879 in the queue, qsize=2
2014-12-05 19:00:28,966 - gensim.models.word2vec - DEBUG - putting job #880 in the queue, qsize=2
2014-12-05 19:00:28,977 - gensim.models.word2vec - DEBUG - putting job #881 in the queue, qsize=2
2014-12-05 19:00:28,988 - gensim.models.word2vec - DEBUG - putting job #882 in the queue, qsize=2
